
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43129968643188477,-1.0,-1.0,-1.0,0.9221306443214417,-1.0,-1.0,0.5,-1.0,-1.0,0.7832936644554138,-1.0,0.03703703731298447
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4674975872039795,-1.0,-1.0,-1.0,0.9308281540870667,-1.0,-1.0,0.1051282063126564,-1.0,-1.0,0.7587807178497314,-1.0,0.04545454680919647
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5101036429405212,-1.0,-1.0,-1.0,0.9280811548233032,-1.0,-1.0,0.1825396865606308,-1.0,-1.0,0.8201755881309509,-1.0,0.05882352963089943
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5838688611984253,-1.0,-1.0,-1.0,0.9865252375602722,-1.0,-1.0,0.30263158679008484,-1.0,-1.0,0.7865118980407715,-1.0,0.05263157933950424
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8300655484199524,-1.0,-1.0,-1.0,0.9728047847747803,-1.0,-1.0,0.5909090638160706,-1.0,-1.0,0.865302324295044,-1.0,0.03030303120613098
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8936107158660889,-1.0,-1.0,-1.0,0.9085480570793152,-1.0,-1.0,0.05971479415893555,-1.0,-1.0,0.9014881253242493,-1.0,0.027027027681469917
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8287850022315979,-1.0,-1.0,-1.0,0.9533913135528564,-1.0,-1.0,0.5249999761581421,-1.0,-1.0,0.8574536442756653,-1.0,0.02500000037252903
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8484878540039062,-1.0,-1.0,-1.0,0.8588511943817139,-1.0,-1.0,0.5909090638160706,-1.0,-1.0,0.8772198557853699,-1.0,0.0833333358168602
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.740122377872467,-1.0,-1.0,-1.0,0.994329035282135,-1.0,-1.0,0.2777777910232544,-1.0,-1.0,0.9000315070152283,-1.0,0.05263157933950424
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8167707920074463,-1.0,-1.0,-1.0,0.9804694652557373,-1.0,-1.0,0.375,-1.0,-1.0,0.9404061436653137,-1.0,0.027027027681469917
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7524013519287109,-1.0,-1.0,-1.0,0.9692875742912292,-1.0,-1.0,0.24358974397182465,-1.0,-1.0,0.9428538084030151,-1.0,0.02631578966975212
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7199597954750061,-1.0,-1.0,-1.0,0.9841971397399902,-1.0,-1.0,0.12333333492279053,-1.0,-1.0,0.8877149224281311,-1.0,0.032258063554763794
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7251971364021301,-1.0,-1.0,-1.0,0.989704966545105,-1.0,-1.0,0.3166666626930237,-1.0,-1.0,0.9527720212936401,-1.0,0.027027027681469917
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6039789319038391,-1.0,-1.0,-1.0,0.9439094066619873,-1.0,-1.0,0.2884615361690521,-1.0,-1.0,0.918067216873169,-1.0,0.05000000074505806
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6672755479812622,-1.0,-1.0,-1.0,0.9952219128608704,-1.0,-1.0,0.08888889104127884,-1.0,-1.0,0.8958539962768555,-1.0,0.03846153989434242
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7069255709648132,-1.0,-1.0,-1.0,0.9839324951171875,-1.0,-1.0,0.6428571343421936,-1.0,-1.0,0.9389820098876953,-1.0,0.027027027681469917
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8948261141777039,-1.0,-1.0,-1.0,0.9945244193077087,-1.0,-1.0,0.5909090638160706,-1.0,-1.0,0.8945536017417908,-1.0,0.0416666679084301
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7988213896751404,-1.0,-1.0,-1.0,0.992843747138977,-1.0,-1.0,0.1180555522441864,-1.0,-1.0,0.8548688888549805,-1.0,0.1666666716337204
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7289978861808777,-1.0,-1.0,-1.0,0.9900297522544861,-1.0,-1.0,0.5588235259056091,-1.0,-1.0,0.8839490413665771,-1.0,0.125
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8473881483078003,-1.0,-1.0,-1.0,0.9842920303344727,-1.0,-1.0,0.6666666865348816,-1.0,-1.0,0.848294198513031,-1.0,0.02857142873108387
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7786537408828735,-1.0,-1.0,-1.0,0.9734545946121216,-1.0,-1.0,0.6111111044883728,-1.0,-1.0,0.9072400331497192,-1.0,0.1428571492433548
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8155209422111511,-1.0,-1.0,-1.0,0.9813628196716309,-1.0,-1.0,0.2380952388048172,-1.0,-1.0,0.9428369998931885,-1.0,0.03999999910593033
