
-1.0,-1.0,-1.0,-1.0,0.2507936656475067,-1.0,-1.0,-1.0,1.0,-1.0,0.9540404081344604,-1.0,-1.0,-1.0,0.9415404200553894,0.8845565915107727,-1.0,0.5697450637817383,-1.0,0.09090909361839294
-1.0,-1.0,-1.0,-1.0,0.3611111044883728,-1.0,-1.0,-1.0,1.0,-1.0,0.81102454662323,-1.0,-1.0,-1.0,0.9540404081344604,0.8845565915107727,-1.0,0.5954064726829529,-1.0,0.1666666716337204
-1.0,-1.0,-1.0,-1.0,0.24090908467769623,-1.0,-1.0,-1.0,1.0,-1.0,0.7529292702674866,-1.0,-1.0,-1.0,0.9809091091156006,0.8542535901069641,-1.0,0.675000011920929,-1.0,0.5
-1.0,-1.0,-1.0,-1.0,0.3174603283405304,-1.0,-1.0,-1.0,1.0,-1.0,0.6793578863143921,-1.0,-1.0,-1.0,0.9063456058502197,0.8542535901069641,-1.0,0.5715969204902649,-1.0,0.20000000298023224
-1.0,-1.0,-1.0,-1.0,0.5075757503509521,-1.0,-1.0,-1.0,1.0,-1.0,0.8987698554992676,-1.0,-1.0,-1.0,0.9651514887809753,0.9536042213439941,-1.0,0.7694805264472961,-1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.7777777910232544,-1.0,-1.0,-1.0,1.0,-1.0,0.8737698197364807,-1.0,-1.0,-1.0,0.9733333587646484,0.9924242496490479,-1.0,0.6109427809715271,-1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.8095238208770752,-1.0,-1.0,-1.0,1.0,-1.0,0.9016991257667542,-1.0,-1.0,-1.0,0.9833333492279053,0.9841597676277161,-1.0,0.7870370149612427,-1.0,0.5
-1.0,-1.0,-1.0,-1.0,0.38333332538604736,-1.0,-1.0,-1.0,1.0,-1.0,0.7980122566223145,-1.0,-1.0,-1.0,0.9622222185134888,1.0,-1.0,0.6878306865692139,-1.0,0.1428571492433548
-1.0,-1.0,-1.0,-1.0,0.6666666865348816,-1.0,-1.0,-1.0,1.0,-1.0,0.9105880260467529,-1.0,-1.0,-1.0,1.0,0.9924242496490479,-1.0,0.7291666865348816,-1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.24523809552192688,-1.0,-1.0,-1.0,1.0,-1.0,0.8136435747146606,-1.0,-1.0,-1.0,0.9809091091156006,0.9841597676277161,-1.0,0.7853535413742065,-1.0,1.0
-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.9105880260467529,-1.0,-1.0,-1.0,0.9909090995788574,0.9750688672065735,-1.0,0.6952019929885864,-1.0,1.0
-1.0,-1.0,-1.0,-1.0,0.5555555820465088,-1.0,-1.0,-1.0,1.0,-1.0,0.9016991257667542,-1.0,-1.0,-1.0,0.9909090995788574,0.9924242496490479,-1.0,0.761904776096344,-1.0,0.5
